ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
77.88.8.88,safe.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2020-11-15T23:18:04Z,2020-09-05T14:06:47Z
149.112.112.12,,19281,QUAD9-AS-1,US,,Q9-U-6.1,,true,0.98,2020-09-15T20:01:15Z,2020-09-05T14:06:55Z
149.112.149.112,rpz-public-resolver2.rrdns.pch.net.,19281,QUAD9-AS-1,US,,Q9-P-7.0,,true,0.99,2020-11-17T18:07:27Z,2020-09-05T14:06:56Z
176.103.130.136,176-103-130-136.dns.adguard.com.,199274,"Serveroid, LLC",RU,,,,true,1.00,2020-11-15T23:18:14Z,2020-09-05T14:07:00Z
176.103.130.137,176-103-130-137.dns.adguard.com.,199274,"Serveroid, LLC",RU,,,,true,1.00,2020-11-15T23:18:03Z,2020-09-05T14:07:00Z
180.94.94.195,,55330,AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK,AF,,,,false,1.00,2020-11-17T08:12:03Z,2020-09-05T14:07:02Z
180.180.247.37,ns1.totonline.net.,134166,Internet Data Center Service,TH,,,,false,1.00,2020-09-15T20:01:15Z,2020-09-05T14:07:07Z
180.180.247.38,ns3.totonline.net.,134166,Internet Data Center Service,TH,,,,false,1.00,2020-11-17T08:12:20Z,2020-09-05T14:07:11Z
180.180.247.41,ns2.totonline.net.,134166,Internet Data Center Service,TH,,,,false,0.98,2020-11-17T08:11:36Z,2020-09-05T14:07:16Z
180.180.247.42,ns4.totonline.net.,134166,Internet Data Center Service,TH,,,,false,0.98,2020-11-17T18:07:33Z,2020-09-05T14:07:21Z
192.221.134.0,cns2.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/20717463,,false,1.00,2020-09-18T00:56:47Z,2020-09-05T14:07:26Z
192.221.135.0,cns4.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/20717463,,false,1.00,2020-11-17T08:12:01Z,2020-09-05T14:07:27Z
193.58.251.251,dns.skydns.ru.,51289,SkyDNS Ltd,RU,,,,false,0.97,2020-09-15T20:01:24Z,2020-09-05T14:07:28Z
208.67.222.220,resolver3.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2020-09-15T20:01:23Z,2020-09-05T14:07:48Z
209.244.0.53,nresolver2.Level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.99,2020-09-18T00:57:03Z,2020-09-05T14:07:48Z
216.146.35.35,rdns.dynect.net.,33517,DYNDNS,US,,unbound 1.10.1,,true,1.00,2020-11-11T17:14:43Z,2020-09-05T14:07:51Z
103.134.220.158,host-103.134.220-158.glosindo.net.id.,138810,PT Global Media Pratama Solusindo,ID,,9.10.3-P4-Ubuntu,,false,0.97,2020-11-17T18:06:31Z,2020-09-06T11:02:03Z
103.151.109.1,,140428,PT Pancaran Samudera Transport,ID,,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,true,0.05,2020-11-17T18:08:17Z,2020-09-09T07:51:25Z
80.67.169.40,ns1.fdn.org.,20766,Association Gitoyen,FR,,unbound 1.6.0,,true,1.00,2020-11-15T23:18:07Z,2020-09-09T21:24:37Z
202.30.55.11,dns.kunsan.ac.kr.,9954,Kunsan National University (KNU),KR,,,,false,1.00,2020-11-17T18:07:17Z,2020-09-12T16:33:39Z
194.38.104.124,124.104-38-194.hosting.adatpark.hu.,5483,Magyar Telekom plc.,HU,Dunakeszi,dnsmasq-pi-hole-2.81,,false,1.00,2020-11-11T17:14:43Z,2020-09-13T11:15:02Z
37.235.1.177,resolver2.freedns.zone.powered.by.virtexxa.com.,51453,ANEXIA Internetdienstleistungs GmbH,AT,,PowerDNS Recursor 4.0.0-alpha2,,false,1.00,2020-09-15T20:01:16Z,2020-09-13T18:03:26Z
209.244.0.4,resolver2.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.98,2020-09-15T20:02:26Z,2020-09-13T18:04:23Z
198.153.192.1,,397215,ULTRADNS,US,,,,true,1.00,2020-11-17T18:07:01Z,2020-09-13T18:04:24Z
2a00:1508:0:4::9,2a00-1508-0-4--9.puntcat.ip6.guifi.net.,49835,"Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net",ES,,,,true,1.00,2020-11-15T23:18:03Z,2020-09-13T18:04:29Z
2a02:6b8:0:1::feed:bad,secondary.safe.dns.yandex.ru.,13238,YANDEX LLC,RU,Moscow,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2020-09-15T20:01:17Z,2020-09-13T18:04:29Z
2a02:6b8::feed:bad,safe.dns.yandex.ru.,13238,YANDEX LLC,RU,Moscow,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2020-09-15T20:01:25Z,2020-09-13T18:04:30Z
2620:74:1c::2:2,,22547,VGRS-AC20,US,,ATLAS,,true,1.00,2020-11-17T08:11:37Z,2020-09-13T18:04:50Z
2620:74:1b::1:1,,20172,VGRS-AC27,US,,ATLAS,,true,1.00,2020-09-15T20:01:21Z,2020-09-13T18:04:51Z
2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2020-09-15T20:01:05Z,2020-09-13T18:05:11Z
2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2020-09-15T20:01:23Z,2020-09-13T18:05:12Z
2001:470:20::2,ordns.he.net.,6939,HURRICANE,US,,PowerDNS Recursor 4.3.1 (built May  8 2020 12:08:26 by root@6cfe072e249b),,true,1.00,2020-09-15T20:01:11Z,2020-09-13T18:05:13Z
2001:910:800::12,ns0.fdn.fr.,20766,Association Gitoyen,FR,,unbound 1.9.0,,true,1.00,2020-09-15T20:01:15Z,2020-09-13T18:05:15Z
185.20.163.2,,41881,Fanava Group,IR,,,,false,0.74,2020-11-17T18:09:07Z,2020-09-14T18:24:36Z
193.17.47.1,odvr.nic.cz.,20701,"CZ.NIC, z.s.p.o.",CZ,,,,true,1.00,2020-11-17T08:12:01Z,2020-09-17T07:30:54Z
2001:148f:ffff::1,odvr.nic.cz.,20701,"CZ.NIC, z.s.p.o.",CZ,,,,true,1.00,2020-11-17T08:11:48Z,2020-09-17T07:31:51Z
38.132.106.139,newyork-ns01.cyberghostvpn.com.,9009,M247 Ltd,US,New York,PowerDNS Recursor 4.0.8 (built Feb 27 2018 17:19:58 by portage@frankfurt-ns02),,false,1.00,2020-11-17T18:08:53Z,2020-09-18T18:55:27Z
46.107.30.182,c-vl2000.ar0-szentgotthard.net.telekom.hu.,5483,Magyar Telekom plc.,HU,Budapest,,,false,1.00,2020-11-17T18:07:16Z,2020-09-18T18:55:40Z
63.251.161.1,ns1.sef.pnap.net.,14744,INTERNAP-BLOCK-4,US,,,,false,1.00,2020-11-17T18:07:36Z,2020-09-18T18:55:44Z
65.39.166.134,spamtitan3.gtinnovatech.com.,13768,COGECO-PEER1,CA,Montreal,,,true,0.88,2020-11-17T18:07:25Z,2020-09-18T18:55:47Z
66.28.0.61,res2.dns.cogentco.com.,174,COGENT-174,US,Austin,blue,,true,1.00,2020-09-28T16:58:05Z,2020-09-18T18:55:48Z
69.25.1.33,ns2.mia003.pnap.net.,12180,INTERNAP-2BLK,US,,,,false,1.00,2020-11-17T18:07:28Z,2020-09-18T18:55:50Z
4.2.2.2,b.resolvers.Level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.80,2020-09-29T03:58:39Z,2009-05-18T01:33:01Z
77.68.41.48,server77-68-41-48.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2020-11-17T18:08:37Z,2020-09-18T18:55:56Z
77.68.92.54,,8560,1&1 Ionos Se,GB,,,,false,0.93,2020-11-17T18:07:03Z,2020-09-18T18:55:56Z
80.228.231.48,ns01.befox.de.,9145,EWE-Tel GmbH,DE,Lohne,9.9.9-P1,,false,1.00,2020-11-17T18:06:36Z,2020-09-18T18:55:57Z
4.2.2.6,f.resolvers.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.50,2020-07-14T15:59:33Z,2009-05-18T01:33:02Z
81.17.31.34,,51852,Private Layer INC,CH,Neuchatel,cryptostorm,,false,1.00,2020-09-30T05:55:26Z,2020-09-18T18:56:00Z
82.209.228.234,mm-234-228-209-82.static.mgts.by.,6697,Republican Unitary Telecommunication Enterprise Beltelecom,BY,Minsk,,,false,1.00,2020-09-30T05:55:28Z,2020-09-18T18:56:01Z
88.198.37.146,static.88-198-37-146.clients.your-server.de.,24940,Hetzner Online GmbH,DE,Regensburg,9.9.4-RedHat-9.9.4-61.el7,,false,1.00,2020-09-30T03:01:46Z,2020-09-18T18:56:03Z
88.208.211.65,server88-208-211-65.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2020-11-11T17:17:55Z,2020-09-18T18:56:03Z
88.208.229.248,rupert.lynkit.net.,8560,1&1 Ionos Se,GB,,,,false,0.71,2020-11-15T06:12:02Z,2020-09-18T18:56:04Z
103.245.147.201,ns2.artechinfo.in.,58759,Artech Infosystems Pvt Ltd,IN,,,,true,1.00,2020-11-17T03:12:13Z,2020-09-18T18:56:10Z
109.73.10.58,,31261,GARS Telecom - Telecommunications Management LLC,RU,Moscow,ZyWALL DNS,,false,0.97,2020-11-17T18:06:45Z,2020-09-18T18:56:12Z
109.73.91.70,host-70-91-73-109.connesi.it.,15605,Connesi s.p.a.,IT,Foligno,dnsmasq-2.55,,true,0.95,2020-11-17T18:07:55Z,2020-09-18T18:56:13Z
109.172.10.70,,41691,Rostelecom,RU,St Petersburg,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2020-11-17T08:12:08Z,2020-09-18T18:56:14Z
109.228.5.111,server109-228-5-111.live-servers.net.,8560,1&1 Ionos Se,GB,,Microsoft DNS 6.1.7601 (1DB15F75),,false,0.95,2020-11-15T23:18:11Z,2020-09-18T18:56:15Z
109.228.14.101,server109-228-14-101.live-servers.net.,8560,1&1 Ionos Se,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2020-09-30T03:01:42Z,2020-09-18T18:56:17Z
113.196.55.130,113.196.55.130.ll.static.sparqnet.net.,9919,"New Century InfoComm Tech Co., Ltd.",TW,New Taipei,dnsmasq-2.45,,true,0.97,2020-11-17T08:11:53Z,2020-09-18T18:56:28Z
162.13.11.127,srv08.sarrasystems.com.,15395,Rackspace Ltd.,GB,,,,false,1.00,2020-09-30T05:55:26Z,2020-09-18T18:56:32Z
168.9.128.14,,3480,PEACHNET-AS2,US,Newnan,,,false,0.92,2020-11-17T08:11:58Z,2020-09-18T18:56:34Z
172.104.49.100,resolver5.freedns.zone.powered.by.ihost24.com.,63949,"Linode, LLC",SG,Singapore,PowerDNS Recursor 4.1.1,,false,1.00,2020-11-17T18:06:54Z,2020-09-18T18:56:39Z
172.104.237.57,resolver3.freedns.zone.powered.by.ihost24.com.,63949,"Linode, LLC",DE,Frankfurt am Main,PowerDNS Recursor 4.1.1,,false,1.00,2020-11-17T08:11:28Z,2020-09-18T18:56:39Z
182.171.247.189,pb6abf7bd.szokff01.ap.so-net.ne.jp.,2527,Sony Network Communications Inc.,JP,Nakano,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2020-11-17T18:05:40Z,2020-09-18T18:56:50Z
188.21.14.72,mail.novarion.com.,8447,A1 Telekom Austria AG,AT,Grub an der March,,,false,0.99,2020-11-17T08:11:36Z,2020-09-18T18:56:51Z
190.58.23.133,NS23-133.tstt.net.tt.,5639,Telecommunication Services of Trinidad and Tobago,TT,Port of Spain,CNR cdns 1.4.22,,false,1.00,2020-11-17T18:06:45Z,2020-09-18T18:56:55Z
192.116.158.140,ES.RAINBOWMD.COM.,9116,Partner Communications Ltd.,IL,Holon,,,false,0.99,2020-09-30T03:00:54Z,2020-09-18T18:57:01Z
193.9.240.62,,49311,Regional TeleSystems Ltd.,RU,Ryazhsk,,,false,1.00,2020-11-16T02:14:34Z,2020-09-18T18:57:12Z
193.26.6.215,,3301,Telia Company AB,SE,,,,false,1.00,2020-11-17T18:07:49Z,2020-09-18T18:57:15Z
193.183.18.21,ns1.atea.se.,21060,Atea A/S,SE,,,,false,1.00,2020-11-17T08:12:09Z,2020-09-18T18:57:17Z
195.46.9.131,ns6.senino.net.,12361,Vodafone-panafon Hellenic Telecommunications Company SA,GR,Athens,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2020-11-17T18:08:21Z,2020-09-18T18:57:19Z
195.113.144.194,ns.cesnet.cz.,2852,CESNET z.s.p.o.,CZ,Bukovina,unbound 1.10.1,,true,1.00,2020-11-17T08:11:53Z,2020-09-18T18:57:20Z
198.82.247.34,yardbird.cns.vt.edu.,1312,VA-TECH-AS,US,,fancy new chroot version,,true,1.00,2020-11-16T02:14:30Z,2020-09-18T18:57:21Z
199.27.185.149,,20019,PEC-TEL,US,,dnsmasq-2.45,,true,0.96,2020-11-17T18:08:25Z,2020-09-18T18:57:22Z
200.42.174.188,andesfoods.com.,15311,Telefonica Empresas,CL,Casablanca,,,false,1.00,2020-11-16T02:14:35Z,2020-09-18T18:57:25Z
200.68.46.21,,16629,CTC. CORP S.A. (TELEFONICA EMPRESAS),CL,La Cisterna,,,false,0.95,2020-11-16T02:14:41Z,2020-09-18T18:57:31Z
202.86.191.50,n20286z191l50.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,,false,0.96,2020-11-17T08:11:47Z,2020-09-18T18:57:35Z
202.222.192.33,ns.forward.ad.jp.,59109,"Hitachi,Ltd., Cloud services Division",JP,," ",,false,1.00,2020-11-17T08:11:48Z,2020-09-18T18:57:37Z
202.248.20.133,dns5.nifty.com.,2510,FUJITSU LIMITED,JP,Yokohama,unknown,,false,0.99,2020-11-17T18:07:39Z,2020-09-18T18:57:40Z
203.141.200.204,vpn1.lineo.co.jp.,17518,Shiojiri City,JP,,dnsmasq-2.79,,false,0.60,2020-11-16T02:14:41Z,2020-09-18T18:57:43Z
204.15.52.15,ns1.mainstreetinternet.com.,36024,AS-TIERP-36024,US,,,,false,0.92,2020-11-16T02:14:29Z,2020-09-18T18:57:52Z
208.254.148.100,,46303,POPP-COM,US,,,,false,1.00,2020-11-17T08:11:37Z,2020-09-18T18:57:56Z
209.191.129.65,ns2.nyc.pnap.net.,10910,INTERNAP-BLK,US,,,,false,1.00,2020-11-16T02:14:31Z,2020-09-18T18:57:58Z
210.205.122.161,mail.saltware.co.kr.,17878,DREAMMARK1,KR,,Microsoft DNS 6.1.7601 (1DB1446A),,false,0.90,2020-11-16T02:14:40Z,2020-09-18T18:58:00Z
212.200.113.130,kerber.kladovonet.com.,8400,TELEKOM SRBIJA a.d.,RS,Kladovo,9.10.0-P2,,false,1.00,2020-11-17T08:11:53Z,2020-09-18T18:58:07Z
213.125.107.179,D57D6BB3.static.ziggozakelijk.nl.,33915,Vodafone Libertel B.V.,NL,Leiderdorp,,,false,0.95,2020-11-16T12:17:30Z,2020-09-18T18:58:09Z
216.52.97.33,ns2.ocy.pnap.net.,12181,INTERNAP-2BLK,US,,,,false,1.00,2020-11-17T08:11:37Z,2020-09-18T18:58:11Z
216.52.254.1,ns1.lax.pnap.net.,10912,INTERNAP-BLK,US,,,,false,1.00,2020-11-16T12:17:32Z,2020-09-18T18:58:12Z
216.185.64.6,unallocated-static.rogers.com.,12021,ROGERS-COMMUNICATIONS,CA,Burlington,,,false,1.00,2020-11-17T18:07:48Z,2020-09-18T18:58:13Z
217.147.96.210,,1239,SPRINTLINK,DE,Frankfurt am Main,,,true,0.97,2020-11-17T08:12:14Z,2020-09-18T18:58:18Z
5.135.215.51,exch.netlogic.fr.,16276,OVH SAS,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2020-11-17T18:06:07Z,2020-09-20T02:02:25Z
37.195.200.66,l37-195-200-66.novotelecom.ru.,31200,Novotelecom Ltd,RU,Novosibirsk,,,false,1.00,2020-09-30T03:00:54Z,2020-09-20T02:02:28Z
59.124.244.6,formosa.feii.com.tw.,3462,Data Communication Business Group,TW,New Taipei,Microsoft DNS 6.0.6003 (1773501D),,false,1.00,2020-11-17T18:06:22Z,2020-09-20T02:02:38Z
62.81.238.230,mailhost.a2000.es.,6739,"Vodafone Ono, S.A.",ES,,9.9.5-3ubuntu0.19-Ubuntu,,false,1.00,2020-11-17T08:11:31Z,2020-09-20T02:02:41Z
65.203.109.2,ns1.ectsi.net.,26507,CTSINET,US,,,,false,0.97,2020-11-17T18:05:40Z,2020-09-20T02:02:58Z
72.22.86.34,,22458,NETSOURCE,US,,,,false,0.68,2020-11-17T18:05:42Z,2020-09-20T02:03:02Z
81.3.27.54,recursor01.dns.lightningwirelabs.com.,24679,Hostway Deutschland GmbH,DE,Lüneburg,Lightning Wire Labs DNS Service https://dns.lightningwirelabs.com/,,true,0.99,2020-11-17T18:06:16Z,2020-09-20T02:03:04Z
88.208.218.166,server88-208-218-166.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2020-11-16T12:17:30Z,2020-09-20T02:03:07Z
88.208.244.225,server88-208-244-225.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2020-11-17T18:07:01Z,2020-09-20T02:03:08Z
114.114.114.110,protect-children-1.114dns.com.,174,COGENT-174,CN,,,,false,0.83,2020-11-17T08:11:51Z,2020-09-20T02:03:15Z
114.114.115.110,protect-children-2.114dns.com.,174,COGENT-174,CN,,,,false,0.83,2020-11-17T08:11:51Z,2020-09-20T02:03:19Z
212.89.130.180,resolver1.infoserve.de.,9188,InfoServe GmbH,DE,Saarbrücken,PowerDNS Recursor 4.0.9 (built Nov  6 2018 16:30:52 by root@505b66e59573),,false,1.00,2020-11-17T18:07:35Z,2020-09-20T02:03:48Z
217.174.240.99,server217-174-240-99.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2020-11-16T12:17:32Z,2020-09-20T02:03:51Z
221.154.98.205,,4766,Korea Telecom,KR,Incheon,,,false,1.00,2020-11-16T12:17:42Z,2020-09-20T02:04:02Z
194.60.210.66,ns1.farzaneganpars.ir.,200370,Farzanegan Pars Communications Company PJS,IR,,9.10.3-P4-Debian,,true,0.97,2020-09-30T03:01:01Z,2020-09-20T20:27:16Z
202.46.34.76,svr76.efeedlink.com.,24413,"ShenZhen Sunrise Technology Co.,Ltd.",CN,Shenzhen,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,true,0.86,2020-11-16T12:17:37Z,2020-09-20T22:30:49Z
103.23.150.88,ns8.maharashtra.gov.in.,132043,4th Floor New Administrative Building,IN,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2020-11-17T18:07:33Z,2020-09-20T22:31:18Z
203.201.60.12,ns.belltele.in.,45648,"Bell Teleservices India Pvt Ltd., ISP having own OFC network in Bangalore, India.",IN,Bengaluru,9.9.5-3ubuntu0.8-Ubuntu,,true,0.99,2020-11-17T18:06:09Z,2020-09-20T22:31:37Z
154.73.209.69,mt-client-154-73-209.mtnetworks.co.za.,327754,RMS-Powertronics,ZA,Johannesburg,,,false,0.95,2020-11-17T18:07:33Z,2020-09-20T22:33:13Z
196.15.170.131,ns1.gns.co.za.,5713,SAIX-NET,ZA,Durban,,,false,0.95,2020-11-16T12:17:40Z,2020-09-20T22:33:33Z
196.13.141.10,,3067,DENINF-IPLAN,ZA,Centurion,,,false,0.97,2020-11-17T18:07:58Z,2020-09-20T22:33:38Z
5.42.229.148,galaxy.execloud.net.,35753,Integrated Telecom Co. Ltd,SA,Riyadh,You Must Be Kidding,,true,0.97,2020-11-17T18:06:47Z,2020-09-20T22:34:28Z
213.236.62.10,,41176,Sahara Network,SA,,dnsmasq-2.78,,false,0.98,2020-11-17T18:07:55Z,2020-09-20T22:34:31Z
185.51.204.10,ns1.wafai.net.sa.,202105,Al wafai International For Communication and Information Technology LLC,SA,Jeddah,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2020-11-17T18:06:20Z,2020-09-20T22:34:33Z
185.51.204.11,ns2.wafai.net.sa.,202105,Al wafai International For Communication and Information Technology LLC,SA,Jeddah,Microsoft DNS 6.1.7601 (1DB14556),,false,0.99,2020-11-17T08:11:49Z,2020-09-20T22:34:34Z
210.16.120.48,sg.adhole.org.,7489,HostUS,SG,,,,true,0.96,2020-11-17T18:07:36Z,2020-09-21T15:12:44Z
4.2.2.4,d.resolvers.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.89,2020-10-26T10:27:32Z,2020-09-22T12:58:48Z
202.40.179.6,mail.rangs.com.,23991,Ranks ITT Ltd.,BD,Dhaka,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2020-11-17T18:07:57Z,2020-09-24T07:53:11Z
146.230.128.6,hcc-dc-02.ukzn.ac.za.,2018,TENET-1,ZA,Hilton,,,false,0.98,2020-11-17T18:06:43Z,2020-09-25T23:58:00Z
146.230.254.16,,2018,TENET-1,ZA,Durban,,,false,0.99,2020-11-17T18:07:51Z,2020-09-25T23:58:17Z
138.36.1.131,138-36-1-131.texnet.net.br.,264562,TEX NET SERVICOS DE COMUNICACAO EM INFORMATICA LTD,BR,Fortaleza,dnsmasq-2.55,,true,1.00,2020-11-17T18:06:45Z,2020-09-28T21:09:16Z
138.36.1.111,138-36-1-111.texnet.net.br.,264562,TEX NET SERVICOS DE COMUNICACAO EM INFORMATICA LTD,BR,Fortaleza,,,false,0.97,2020-11-17T08:11:49Z,2020-09-28T21:09:19Z
138.36.1.14,138-36-1-14.texnet.net.br.,264562,TEX NET SERVICOS DE COMUNICACAO EM INFORMATICA LTD,BR,Fortaleza,,,false,1.00,2020-11-17T08:12:14Z,2020-09-28T21:09:24Z
177.104.127.114,ns1.tnetsolucoes.com.br.,263655,T-NET WIRELESS E INFORMA&#769 TICA,BR,Fortaleza,1.0.112,,false,1.00,2020-11-17T18:08:03Z,2020-09-28T21:25:31Z
122.129.64.10,ns1.brain.net.pk.,17911,Brain Telecommunication Ltd.,PK,Lahore,"Its Secret, Don't try to fetch it",,true,0.99,2020-11-17T18:08:05Z,2020-09-30T08:58:29Z
185.53.143.3,hosted-by.mobinhost.com.,204544,Dade Pardazi Mobinhost Co LTD,IR,,,,false,0.95,2020-11-17T18:06:35Z,2020-09-30T23:04:42Z
177.37.161.91,,28126,BRISANET SERVICOS DE TELECOMUNICACOES LTDA,BR,Mossoro,,,false,0.65,2020-11-17T18:06:37Z,2020-10-01T02:58:40Z
177.37.175.11,,28126,BRISANET SERVICOS DE TELECOMUNICACOES LTDA,BR,Sousa,,,false,0.67,2020-11-17T18:06:45Z,2020-10-01T02:58:42Z
177.37.175.104,,28126,BRISANET SERVICOS DE TELECOMUNICACOES LTDA,BR,Sousa,dnsmasq-2.47,,true,0.93,2020-11-17T18:07:04Z,2020-10-01T02:58:45Z
177.37.175.118,,28126,BRISANET SERVICOS DE TELECOMUNICACOES LTDA,BR,Sousa,dnsmasq-2.47,,true,0.34,2020-11-17T08:11:46Z,2020-10-01T02:58:47Z
1.1.1.1,one.one.one.one.,13335,CLOUDFLARENET,AU,,,,true,1.00,2020-11-17T18:08:01Z,2020-10-01T06:29:22Z
194.225.152.12,ns4.iranet.ir.,6736,Institute for Research in Fundamental Sciences,IR,,PowerDNS Recursor 4.1.4 (built Aug 31 2018 11:35:40 by buildbot@5c2a07a68304),,true,0.97,2020-11-17T18:07:57Z,2020-10-02T09:23:57Z
87.23.196.161,dns.fixingup.world.,3269,Telecom Italia,IT,Taranto,dns2.salento.set,,false,0.68,2020-11-17T18:08:04Z,2020-10-02T18:22:13Z
194.225.62.80,ourdns1.tums.ac.ir.,43965,Tehran University of Medical Science,IR,,PowerDNS Recursor 4.5.0-alpha0.93.master.g7e5969749 (built Sep 28 2020 12:12:31 by root@12a549363c7c),,true,0.99,2020-11-17T18:07:39Z,2020-10-03T07:03:12Z
90.187.33.117,business-90-187-33-117.pool2.vodafone-ip.de.,3209,Vodafone GmbH,DE,Seevetal,,,false,0.90,2020-11-17T18:06:53Z,2020-10-03T10:23:37Z
103.53.197.218,sg06.indoworx.com.,38001,NewMedia Express Pte Ltd,SG,Singapore,,,false,0.99,2020-11-17T08:12:11Z,2020-10-03T11:59:06Z
88.59.65.21,host-88-59-65-21.business.telecomitalia.it.,3269,Telecom Italia,IT,,dns.salento.set,,true,0.94,2020-11-17T18:06:38Z,2020-10-03T15:38:12Z
203.146.237.237,ns01.csloxinfo.com.,4750,CS LOXINFO PUBLIC COMPANY LIMITED,TH,,CSLoxinfo,,false,1.00,2020-11-17T18:07:38Z,2020-10-06T06:32:45Z
1.1.1.2,,13335,CLOUDFLARENET,AU,,,,true,1.00,2020-11-17T18:07:00Z,2020-10-06T23:11:52Z
200.42.174.250,e-casablanca.cl.,15311,Telefonica Empresas,CL,Casablanca,,,false,0.98,2020-11-17T18:06:54Z,2020-10-07T19:49:29Z
45.90.30.193,dns2.nextdns.io.,34939,"nextdns, Inc.",US,,,,true,1.00,2020-11-16T12:17:26Z,2020-10-08T20:38:04Z
210.56.14.146,ns1.comsats.net.pk.,7590,Commission on Science and Technology for,PK,Lahore,9.11.4-P2-RedHat-9.11.4-9.P2.el7,,true,0.97,2020-11-17T18:06:46Z,2020-10-09T18:19:59Z
85.175.46.122,rdns1.kes.ru.,25490,Rostelecom,RU,,2015,,false,0.50,2020-11-17T18:06:56Z,2020-10-10T23:00:19Z
85.175.46.130,rdns2.kes.ru.,25490,Rostelecom,RU,,,,false,0.45,2020-11-17T18:06:25Z,2020-10-10T23:00:23Z
213.55.96.148,,24757,Ethiopian Telecommunication Corporation,ET,Addis Ababa,,,false,1.00,2020-11-17T18:06:39Z,2020-10-13T18:26:09Z
103.21.120.85,,131368,Petro Viet Nam Oil Corporation,VN,,,,false,1.00,2020-11-17T18:05:46Z,2020-10-14T03:26:37Z
203.147.91.2,ns2.meghbelabroadband.in.,45804,MEGHBELA BROADBAND,IN,Baj Baj,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,true,0.82,2020-11-17T18:07:33Z,2020-10-14T15:58:09Z
190.215.196.164,mail3.afro.cl.,14259,Gtd Internet S.A.,CL,Santiago,dnsmasq-pi-hole-2.81,,false,1.00,2020-11-17T18:05:54Z,2020-10-14T20:09:13Z
190.215.196.165,mail4.afro.cl.,14259,Gtd Internet S.A.,CL,Santiago,dnsmasq-pi-hole-2.81,,false,1.00,2020-11-17T18:05:40Z,2020-10-14T20:09:17Z
103.130.172.242,,138343,Cyber Net Communications,BD,Dhaka,unbound 1.6.6,,false,0.99,2020-11-17T18:05:53Z,2020-10-15T08:26:31Z
1.1.1.3,,13335,CLOUDFLARENET,AU,,,,true,1.00,2020-11-17T18:07:33Z,2020-10-16T13:18:01Z
156.154.71.2,,397215,ULTRADNS,US,,,,true,1.00,2020-11-17T18:06:07Z,2020-10-16T13:18:02Z
92.223.65.32,dns.comss.one.,199524,G-Core Labs S.A.,RU,St Petersburg,,,true,0.99,2020-11-17T18:06:23Z,2020-10-16T13:18:06Z
81.163.3.1,,58303,Rasana Pishtaz Iranian Service Cooperative Co.,IR,,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,false,0.89,2020-11-17T18:06:25Z,2020-10-16T20:15:20Z
81.163.3.2,ns2.rasanapishtaz.ir.,58303,Rasana Pishtaz Iranian Service Cooperative Co.,IR,,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,false,0.91,2020-11-17T18:05:48Z,2020-10-16T20:16:07Z
